,source,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
3263,city scrape,104.0,1.0,1.0,1.0,0.0,175.0,28.0,365.0,28.0,28.0,365.0,365.0,28.0,365.0,30,60,90,149,0.0,0.0,0.0,4.31,4.15,91.0,40.0,51.0,0.0,0.57
3264,city scrape,104.0,3.0,1.0,1.0,1.0,794.0,5.0,365.0,1.0,5.0,365.0,365.0,4.9,365.0,21,42,72,347,13.0,0.8,0.0,4.31,4.15,91.0,40.0,51.0,0.0,0.57
3265,city scrape,104.0,2.0,1.0,1.0,1.0,470.0,5.0,365.0,5.0,28.0,365.0,365.0,21.4,365.0,10,40,70,345,6.0,3.0,0.0,4.83,4.83,91.0,40.0,51.0,0.0,0.29
3266,city scrape,104.0,2.0,1.0,1.0,1.0,320.0,5.0,365.0,5.0,30.0,365.0,365.0,20.9,365.0,20,50,80,355,2.0,1.0,0.0,4.5,4.5,91.0,40.0,51.0,0.0,0.09
3267,city scrape,104.0,1.0,1.0,1.0,1.0,350.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,0,0,21,296,2.0,2.0,0.0,5.0,5.0,91.0,40.0,51.0,0.0,0.18
3268,city scrape,104.0,1.0,1.0,1.0,1.0,479.0,28.0,365.0,1.0,30.0,365.0,365.0,29.0,365.0,0,19,49,324,0.0,0.0,0.0,4.7,4.7,91.0,40.0,51.0,0.0,0.1
3269,city scrape,104.0,1.0,1.0,1.0,1.0,275.0,28.0,365.0,28.0,28.0,365.0,365.0,28.0,365.0,0,0,0,265,0.0,0.0,0.0,4.7,4.7,91.0,40.0,51.0,0.0,0.1
3270,city scrape,104.0,1.0,1.0,1.0,1.0,340.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,0,28,58,333,2.0,1.0,0.0,4.7,4.7,91.0,40.0,51.0,0.0,0.1
3271,city scrape,104.0,1.0,1.0,1.0,1.0,450.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,8,38,68,261,0.0,0.0,0.0,4.96,4.96,91.0,40.0,51.0,0.0,1.2
3272,city scrape,2.0,2.0,1.0,1.0,3.0,603.5,2.0,180.0,2.0,2.0,180.0,180.0,2.0,180.0,0,6,8,242,2.3,0.8,0.0,4.96,4.96,1.0,1.0,0.0,0.0,1.2
3273,city scrape,65.0,2.0,1.0,1.0,1.0,330.0,14.8,365.0,14.3,16.0,365.0,365.0,15.2,365.0,29,59,89,364,4.0,2.0,0.0,5.0,4.75,63.0,21.0,42.0,0.0,0.2
3274,city scrape,3.0,2.0,1.0,1.0,2.0,800.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,29,59,89,364,0.0,0.0,0.0,4.7,4.7,2.0,1.0,1.0,0.0,0.64
3275,city scrape,35.0,4.0,1.0,1.0,2.0,923.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,24,54,84,359,2.0,2.0,0.0,4.7,4.7,30.0,30.0,0.0,0.0,0.64
3276,city scrape,3.0,2.0,1.0,1.0,2.0,603.5,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,30,60,90,365,0.0,0.0,0.0,5.0,5.0,2.0,1.0,1.0,0.0,0.1
3277,city scrape,3.0,2.0,1.0,1.0,2.0,450.0,28.0,365.0,28.0,28.0,1125.0,1125.0,28.0,1125.0,30,60,90,365,0.0,0.0,0.0,5.0,5.0,2.0,0.0,2.0,0.0,0.1
3278,city scrape,3.0,2.0,1.0,1.0,1.0,500.0,28.0,365.0,28.0,28.0,1125.0,1125.0,28.0,1125.0,30,60,90,365,2.0,0.0,0.0,5.0,5.0,2.0,0.0,2.0,0.0,0.1
3279,city scrape,7.0,3.0,1.0,1.0,1.0,249.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,0,0,0,74,2.3,0.8,0.0,4.75,4.73,3.0,2.0,1.0,0.0,0.6
3280,city scrape,3.0,2.0,1.0,1.0,2.0,448.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,13,41,71,346,1.0,1.0,0.0,4.0,4.0,2.0,1.0,1.0,0.0,0.21
3281,city scrape,2.0,2.0,1.0,1.0,1.0,911.0,3.0,60.0,2.0,3.0,60.0,60.0,3.0,60.0,10,31,31,31,2.3,0.8,0.0,4.95,4.93,1.0,1.0,0.0,0.0,1.76
3282,previous scrape,3.0,3.0,1.0,1.0,1.0,210.0,7.0,18.0,1.0,3.0,1125.0,1125.0,2.1,1125.0,0,0,0,0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,0.04
3283,city scrape,386.0,2.0,1.0,1.0,1.0,210.0,29.0,365.0,29.0,29.0,365.0,365.0,29.0,365.0,29,59,89,179,0.0,0.0,0.0,5.0,5.0,66.6,19.0,37.4,0.0,0.52
3284,city scrape,1.0,3.0,1.0,1.0,2.0,1035.0,2.0,730.0,2.0,2.0,730.0,730.0,2.0,730.0,4,4,4,4,8.0,7.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.52
3285,previous scrape,1.0,2.0,1.0,1.0,1.0,821.0,3.0,60.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,3,4,6,11,2.3,0.8,0.0,4.74,4.81,1.0,1.0,0.0,0.0,2.4
3286,city scrape,2.0,2.0,1.0,1.0,1.0,821.0,3.0,31.0,3.0,3.0,31.0,31.0,3.0,31.0,21,30,30,30,2.3,0.8,0.0,4.84,4.76,1.0,1.0,0.0,0.0,1.08
3287,city scrape,3.0,1.0,1.0,1.0,1.0,587.0,2.0,90.0,1.0,2.0,1125.0,1125.0,2.0,1125.0,14,40,66,144,2.3,0.8,0.0,4.93,4.95,1.0,1.0,0.0,0.0,0.6
3288,previous scrape,155.0,1.0,1.0,1.0,1.0,484.0,30.0,180.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,0,0.0,0.0,0.0,4.7,4.0,85.0,19.0,66.0,0.0,0.05
3289,previous scrape,14.0,3.0,1.0,1.0,1.0,484.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,29,59,89,364,1.0,0.0,0.0,4.7,4.0,5.0,0.0,5.0,0.0,0.05
3290,previous scrape,14.0,2.0,1.0,1.0,1.0,484.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,29,59,89,364,2.0,1.0,0.0,4.0,4.5,5.0,0.0,5.0,0.0,0.09
3291,city scrape,14.0,2.0,1.0,1.0,1.0,484.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,28,58,88,363,0.0,0.0,0.0,4.67,5.0,5.0,0.0,5.0,0.0,0.52
3292,city scrape,30.0,3.0,1.0,1.0,1.0,764.0,1.0,365.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,19,34,63,148,12.0,1.0,0.0,4.67,5.0,25.0,0.0,23.0,0.0,0.52
3293,previous scrape,7.0,3.0,1.0,1.0,1.0,703.0,4.0,365.0,4.0,4.0,365.0,365.0,4.0,365.0,0,0,0,0,2.3,0.8,0.0,4.78,4.83,1.0,1.0,0.0,0.0,1.2
3294,city scrape,4.0,2.0,1.0,1.0,1.0,703.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,6,12,42,52,1.0,1.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.1
3295,city scrape,3.0,1.0,1.0,1.0,1.0,281.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,14,44,47,47,2.3,0.8,0.0,4.86,4.94,2.0,0.0,2.0,0.0,2.25
3296,city scrape,386.0,1.0,1.0,1.0,1.0,180.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,179,0.0,0.0,0.0,4.7,4.0,66.6,19.0,37.4,0.0,0.05
3297,city scrape,386.0,2.0,1.0,1.0,1.0,250.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.7,4.0,66.6,19.0,37.4,0.0,0.05
3298,city scrape,386.0,1.0,1.0,1.0,1.0,140.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,1.0,0.0,0.0,4.7,4.0,66.6,19.0,37.4,0.0,0.05
3299,city scrape,386.0,1.0,1.0,1.0,1.3,130.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.7,4.7,66.6,19.0,37.4,0.0,0.37
3300,city scrape,386.0,2.0,1.0,1.0,1.0,150.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,18,48,78,168,0.0,0.0,0.0,4.7,4.7,66.6,19.0,37.4,0.0,0.37
3301,city scrape,386.0,1.0,1.0,1.0,1.0,130.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,179,0.0,0.0,0.0,4.7,4.7,66.6,19.0,37.4,0.0,0.37
3302,city scrape,386.0,1.0,1.0,1.0,1.0,160.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,30,60,90,365,0.0,0.0,0.0,4.7,4.7,66.6,19.0,37.4,0.0,0.37
3303,previous scrape,386.0,2.0,1.0,1.0,1.0,180.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.7,4.7,66.6,19.0,37.4,0.0,0.37
3304,city scrape,386.0,2.0,1.0,1.0,1.0,180.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,269,0.0,0.0,0.0,4.7,4.7,66.6,19.0,37.4,0.0,0.37
3305,city scrape,386.0,2.0,1.0,1.0,1.0,220.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,30,60,90,180,0.0,0.0,0.0,4.7,4.7,66.6,19.0,37.4,0.0,0.37
3306,city scrape,386.0,4.0,1.0,1.0,1.0,275.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.7,4.7,66.6,19.0,37.4,0.0,0.37
3307,city scrape,386.0,4.0,1.0,1.0,1.0,275.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.7,4.7,66.6,19.0,37.4,0.0,0.37
3308,city scrape,386.0,1.0,1.0,1.0,1.0,160.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,1.0,1.0,0.0,4.7,4.7,66.6,19.0,37.4,0.0,0.37
3309,city scrape,386.0,1.0,1.0,1.0,1.0,150.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,179,0.0,0.0,0.0,4.97,4.89,66.6,19.0,37.4,0.0,0.6
3310,previous scrape,71.0,3.0,1.0,1.0,1.0,180.0,28.0,365.0,28.0,28.0,365.0,365.0,28.0,365.0,27,55,82,82,0.0,0.0,0.0,4.97,4.89,65.0,7.7,0.0,0.0,0.6
3311,city scrape,386.0,1.0,1.0,1.0,1.0,180.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,30,60,90,365,0.0,0.0,0.0,4.97,4.89,66.6,19.0,37.4,0.0,0.6
3312,city scrape,1.0,4.0,1.0,1.0,2.0,1041.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,20,50,80,181,2.3,0.8,0.0,4.97,4.89,1.0,1.0,0.0,0.0,0.6
3313,previous scrape,3.0,2.0,1.0,1.0,1.0,160.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,0,0,0,0,11.0,3.0,0.0,4.82,4.64,1.0,1.0,0.0,0.0,0.47
3314,city scrape,386.0,2.0,1.0,1.0,1.0,160.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,30,60,90,365,0.0,0.0,0.0,4.0,4.0,66.6,19.0,37.4,0.0,0.05
3315,city scrape,386.0,2.0,1.0,1.0,1.0,160.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,1.0,0.0,0.0,4.0,4.0,66.6,19.0,37.4,0.0,0.05
3316,city scrape,386.0,2.0,1.0,1.0,1.0,160.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,179,0.0,0.0,0.0,4.7,4.7,66.6,19.0,37.4,0.0,0.07
3317,city scrape,386.0,1.0,1.0,1.0,1.0,145.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.7,4.7,66.6,19.0,37.4,0.0,0.07
3318,city scrape,386.0,1.0,1.0,1.0,1.0,220.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,179,1.0,0.0,0.0,4.7,4.7,66.6,19.0,37.4,0.0,0.07
3319,city scrape,386.0,1.0,1.0,1.0,1.0,140.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,1.0,1.0,0.0,5.0,5.0,66.6,19.0,37.4,0.0,0.15
3320,city scrape,386.0,1.0,1.0,1.0,1.0,180.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.74,4.75,66.6,19.0,37.4,0.0,0.6
3321,city scrape,386.0,1.0,1.0,1.0,1.0,200.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.74,4.75,66.6,19.0,37.4,0.0,0.6
3322,city scrape,2.0,2.0,1.0,1.0,1.3,1326.0,2.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,3,14,32,80,2.3,0.8,0.0,4.74,4.75,1.0,1.0,0.0,0.0,0.6
3323,city scrape,386.0,2.0,1.0,1.0,1.0,130.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.0,4.0,66.6,19.0,37.4,0.0,0.05
3324,previous scrape,82.0,4.0,1.0,1.0,1.0,400.0,28.0,90.0,28.0,28.0,90.0,90.0,28.0,90.0,0,0,0,0,1.0,0.0,0.0,4.0,4.0,79.0,9.0,70.0,0.0,0.05
3325,city scrape,65.0,2.0,1.0,1.0,1.0,400.0,30.0,365.0,30.0,30.0,365.0,365.0,30.0,365.0,29,59,89,269,1.0,0.0,0.0,5.0,5.0,63.0,21.0,42.0,0.0,0.05
3326,city scrape,386.0,2.0,1.0,1.0,1.0,160.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,269,0.0,0.0,0.0,5.0,5.0,66.6,19.0,37.4,0.0,0.05
3327,city scrape,386.0,1.0,1.0,1.0,1.0,130.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,179,0.0,0.0,0.0,5.0,5.0,66.6,19.0,37.4,0.0,0.05
3328,previous scrape,386.0,1.0,1.0,1.0,1.0,130.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,0.0,0.0,0.0,5.0,5.0,66.6,19.0,37.4,0.0,0.05
3329,city scrape,386.0,1.0,1.0,1.0,1.0,130.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,179,0.0,0.0,0.0,5.0,5.0,66.6,19.0,37.4,0.0,0.05
3330,city scrape,386.0,2.0,1.0,1.0,1.0,194.0,29.0,365.0,29.0,29.0,365.0,365.0,29.0,365.0,0,0,0,8,1.0,0.0,0.0,5.0,5.0,66.6,19.0,37.4,0.0,0.05
3331,city scrape,386.0,1.0,1.0,1.0,1.0,150.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,364,0.0,0.0,0.0,5.0,5.0,66.6,19.0,37.4,0.0,0.07
3332,city scrape,386.0,2.0,1.0,1.0,1.0,130.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,364,0.0,0.0,0.0,5.0,5.0,66.6,19.0,37.4,0.0,0.07
3333,city scrape,1.0,2.0,1.0,1.0,1.0,990.0,5.0,14.0,3.0,3.0,14.0,14.0,3.0,14.0,5,5,5,5,1.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.07
3334,city scrape,52.0,2.0,1.0,1.0,1.3,603.5,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,30,60,90,90,2.0,1.0,0.0,4.7,4.7,28.0,1.0,27.0,0.0,0.1
3335,city scrape,10.0,2.0,1.0,1.0,1.0,349.0,14.0,730.0,2.0,14.0,730.0,730.0,13.9,730.0,4,12,42,132,8.0,5.0,0.0,4.5,4.88,10.0,10.0,0.0,0.0,0.41
3336,previous scrape,6.0,2.0,1.0,1.0,1.0,160.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,19,43,73,343,2.3,6.0,0.0,4.23,4.31,2.0,0.0,2.0,0.0,1.2
3337,city scrape,386.0,1.0,1.0,1.0,1.0,160.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.7,4.7,66.6,19.0,37.4,0.0,0.05
3338,city scrape,386.0,1.0,1.0,1.0,1.0,180.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,179,0.0,0.0,0.0,4.7,4.7,66.6,19.0,37.4,0.0,0.05
3339,city scrape,386.0,2.0,1.0,1.0,2.0,220.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,179,0.0,0.0,0.0,4.7,4.7,66.6,19.0,37.4,0.0,0.05
3340,city scrape,386.0,2.0,1.0,1.0,1.0,155.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,179,1.0,0.0,0.0,4.7,4.7,66.6,19.0,37.4,0.0,0.05
3341,city scrape,386.0,1.0,1.0,1.0,1.0,210.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,0.0,0.0,0.0,5.0,5.0,66.6,19.0,37.4,0.0,0.37
3342,city scrape,386.0,2.0,1.0,1.0,1.0,230.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,179,0.0,0.0,0.0,5.0,5.0,66.6,19.0,37.4,0.0,0.37
3343,city scrape,386.0,1.0,1.0,1.0,1.0,230.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,364,0.0,0.0,0.0,5.0,5.0,66.6,19.0,37.4,0.0,0.37
3344,city scrape,386.0,1.0,1.0,1.0,1.0,200.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,179,0.0,0.0,0.0,5.0,5.0,66.6,19.0,37.4,0.0,0.37
3345,city scrape,3.0,2.0,1.0,1.0,1.3,381.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,13,41,71,346,1.0,1.0,0.0,5.0,5.0,2.0,1.0,1.0,0.0,0.37
3346,city scrape,386.0,1.0,1.0,1.0,1.0,130.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,179,0.0,0.0,0.0,4.65,4.69,66.6,19.0,37.4,0.0,1.5
3347,previous scrape,386.0,1.0,1.0,1.0,1.0,130.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,179,0.0,0.0,0.0,4.65,4.69,66.6,19.0,37.4,0.0,1.5
3348,city scrape,386.0,1.0,1.0,1.0,1.0,130.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,179,0.0,0.0,0.0,4.65,4.69,66.6,19.0,37.4,0.0,1.5
3349,city scrape,386.0,1.0,1.0,1.0,1.0,180.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.65,4.69,66.6,19.0,37.4,0.0,1.5
3350,city scrape,386.0,1.0,1.0,1.0,1.0,130.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.65,4.69,66.6,19.0,37.4,0.0,1.5
3351,city scrape,386.0,1.0,1.0,1.0,1.0,180.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,179,0.0,0.0,0.0,4.65,4.69,66.6,19.0,37.4,0.0,1.5
3352,city scrape,386.0,1.0,1.0,1.0,1.0,130.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,179,0.0,0.0,0.0,4.65,4.69,66.6,19.0,37.4,0.0,1.5
3353,city scrape,386.0,2.0,1.0,1.0,1.0,230.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,179,0.0,0.0,0.0,4.65,4.69,66.6,19.0,37.4,0.0,1.5
3354,previous scrape,386.0,1.0,1.0,1.0,1.0,130.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.65,4.69,66.6,19.0,37.4,0.0,1.5
3355,city scrape,386.0,1.0,1.0,1.0,1.0,130.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.65,4.69,66.6,19.0,37.4,0.0,1.5
3356,city scrape,386.0,1.0,1.0,1.0,1.0,130.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.65,4.69,66.6,19.0,37.4,0.0,1.5
3357,city scrape,386.0,1.0,1.0,1.0,1.0,250.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.65,4.69,66.6,19.0,37.4,0.0,1.5
3358,city scrape,386.0,1.0,1.0,1.0,1.0,250.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.65,4.69,66.6,19.0,37.4,0.0,1.5
3359,previous scrape,386.0,1.0,1.0,1.0,1.0,200.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,179,0.0,0.0,0.0,4.65,4.69,66.6,19.0,37.4,0.0,1.5
3360,city scrape,386.0,1.0,1.0,1.0,1.0,200.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.65,4.69,66.6,19.0,37.4,0.0,1.5
3361,city scrape,1.0,4.0,1.0,1.0,2.0,1500.0,2.0,30.0,2.0,2.0,30.0,30.0,2.0,30.0,18,48,78,78,2.3,0.8,0.0,4.65,4.69,1.0,1.0,0.0,0.0,1.5
3362,city scrape,386.0,1.0,1.0,1.0,1.0,130.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
3363,city scrape,386.0,2.0,1.0,1.0,1.0,130.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,179,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
3364,city scrape,386.0,2.0,1.0,1.0,1.0,130.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,179,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
3365,city scrape,386.0,1.0,1.0,1.0,1.0,130.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
3366,previous scrape,386.0,2.0,1.0,1.0,1.0,130.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,179,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
3367,city scrape,386.0,1.0,1.0,1.0,1.0,130.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,179,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
3368,city scrape,386.0,1.0,1.0,1.0,1.0,130.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
3369,city scrape,386.0,2.0,1.0,1.0,1.0,180.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,30,60,90,365,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
3370,city scrape,386.0,2.0,1.0,1.0,1.0,250.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
3371,previous scrape,386.0,2.0,1.0,1.0,1.0,230.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,30,60,90,365,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
3372,city scrape,386.0,2.0,1.0,1.0,1.0,230.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
3373,city scrape,386.0,2.0,1.0,1.0,1.0,250.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,30,60,90,365,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
3374,previous scrape,386.0,2.0,1.0,1.0,1.0,180.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,30,60,90,365,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
3375,city scrape,386.0,2.0,1.0,1.0,1.0,180.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
3376,city scrape,386.0,1.0,1.0,1.0,1.0,160.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
3377,previous scrape,386.0,2.0,1.0,1.0,1.0,130.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
3378,city scrape,386.0,2.0,1.0,1.0,1.0,130.0,31.0,1125.0,31.0,31.0,1125.0,1125.0,31.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
3379,city scrape,386.0,1.0,1.0,1.0,1.0,250.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,30,60,90,365,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
3380,previous scrape,386.0,2.0,1.0,1.0,1.0,250.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
3381,city scrape,386.0,2.0,1.0,1.0,1.0,250.0,30.0,1125.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,29,59,89,364,0.0,0.0,0.0,4.57,4.57,66.6,19.0,37.4,0.0,1.02
